path_key,scenario_label,weather,scenario_key,hole_size_mm,temperature_degC,pressure_barg,orifice_mm,material_id,Release_rate,Velocity,Release_temperature,Liquid_mass_fraction,Droplet_diameter,Expanded_diameter,Release_duration,Distance_to_LFL,Distance_to_LFL_fraction,Distance_to_UFL,Flash_fire_mass,Flame_length,Flame_emissive_power,Jet_fire_distance_level1,Jet_fire_distance_level2,Jet_fire_distance_level3,Pool_diameter,Explosion_distance_level1,Explosion_distance_level2,Explosion_distance_level3,wind_speed_ms,stability_class,stability_index,case_id,vessel_id,vessel_name,leak_name,material,elevation_m,mass_inventory_kg,mat_critical_pressure_bara,mat_critical_temperature_K,mat_lfl_vol_frac,mat_molecular_weight,mat_normal_boiling_point_K
Study\PV00957,PV00957_L06,Category 1.5/D,PV00957,91.0756,157.23855139757262,168.0210285809857,91.07561907437136,PROPANE,323.039,383.007,-3.77391,0.0,0.0,0.725962,309.56,246.108,508.005,37.1651,1502.98,122.75,348.74,286.426,197.167,145.348,,1001.11,597.394,573.023,1.5,D,4.0,9566,957,PV00957,PV00957_L06,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L06,Category 1.5/F,PV00957,91.0756,157.23855139757262,168.0210285809857,91.07561907437136,PROPANE,323.039,383.007,-3.77391,0.0,0.0,0.725962,309.56,231.873,461.859,37.6268,1415.9,122.75,348.74,286.426,197.167,145.348,,951.079,555.445,531.561,1.5,F,6.0,9566,957,PV00957,PV00957_L06,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L06,Category 5/D,PV00957,91.0756,157.23855139757262,168.0210285809857,91.07561907437136,PROPANE,323.039,383.007,-3.77391,0.0,0.0,0.725962,309.56,276.258,623.015,36.9499,1479.72,128.659,350.0,267.708,195.916,147.713,,1117.85,716.761,692.548,5.0,D,4.0,9566,957,PV00957,PV00957_L06,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L07,Category 1.5/D,PV00957,17.1199,157.23855139757262,168.0210285809857,17.119890096579024,PROPANE,11.4144,383.007,-3.77391,0.0,0.0,0.136462,3600.0,30.4243,78.7762,,6.19285,33.649,244.595,60.2762,45.4841,34.8391,,150.301,85.6071,81.7016,1.5,D,4.0,9567,957,PV00957,PV00957_L07,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L07,Category 1.5/F,PV00957,17.1199,157.23855139757262,168.0210285809857,17.119890096579024,PROPANE,11.4144,383.007,-3.77391,0.0,0.0,0.136462,3600.0,30.6718,73.0938,,6.48812,33.649,244.595,60.2762,45.4841,34.8391,,151.553,85.8504,81.884,1.5,F,6.0,9567,957,PV00957,PV00957_L07,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L07,Category 5/D,PV00957,17.1199,157.23855139757262,168.0210285809857,17.119890096579024,PROPANE,11.4144,383.007,-3.77391,0.0,0.0,0.136462,3600.0,28.0902,84.0746,,5.34734,36.8581,232.239,60.2465,47.9637,38.6929,,156.419,94.8526,91.1359,5.0,D,4.0,9567,957,PV00957,PV00957_L07,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L08,Category 1.5/D,PV00957,372.161,157.23855139757262,168.0210285809857,372.1606207663913,PROPANE,5394.01,383.007,-3.77391,0.0,0.0,2.96648,18.5391,746.784,984.584,201.361,57804.8,423.14,323.864,1049.05,720.342,532.985,,2325.77,1137.76,1085.77,1.5,D,4.0,9568,957,PV00957,PV00957_L08,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L08,Category 1.5/F,PV00957,372.161,157.23855139757262,168.0210285809857,372.1606207663913,PROPANE,5394.01,383.007,-3.77391,0.0,0.0,2.96648,18.5391,594.849,807.734,187.911,57632.6,423.14,323.864,1049.05,720.342,532.985,,2375.35,1075.96,1001.9,1.5,F,6.0,9568,957,PV00957,PV00957_L08,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L08,Category 5/D,PV00957,372.161,157.23855139757262,168.0210285809857,372.1606207663913,PROPANE,5394.01,383.007,-3.77391,0.0,0.0,2.96648,18.5391,856.583,1182.91,207.748,57469.0,420.849,350.0,1052.14,740.268,538.516,,2380.86,1291.79,1243.8,5.0,D,4.0,9568,957,PV00957,PV00957_L08,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L09,Category 1.5/D,PV00957,3.98836,157.23855139757262,168.0210285809857,3.9883561022334497,PROPANE,0.619496,383.007,-3.77391,0.0,0.0,0.0317911,3600.0,,,,0.0493774,9.66191,112.863,13.0868,9.99353,,,26.0539,13.1202,12.3394,1.5,D,4.0,9569,957,PV00957,PV00957_L09,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L09,Category 1.5/F,PV00957,3.98836,157.23855139757262,168.0210285809857,3.9883561022334497,PROPANE,0.619496,383.007,-3.77391,0.0,0.0,0.0317911,3600.0,,,,0.0549554,9.66191,112.863,13.0868,9.99353,,,26.6435,13.2348,12.4253,1.5,F,6.0,9569,957,PV00957,PV00957_L09,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L09,Category 5/D,PV00957,3.98836,157.23855139757262,168.0210285809857,3.9883561022334497,PROPANE,0.619496,383.007,-3.77391,0.0,0.0,0.0317911,3600.0,,,,0.0393885,10.2614,106.718,13.1644,10.4718,,,,,,5.0,D,4.0,9569,957,PV00957,PV00957_L09,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L10,Category 1.5/D,PV00957,252.736,157.23855139757262,168.0210285809857,252.73551801334943,PROPANE,2487.62,383.007,-3.77391,0.0,0.0,2.01455,40.1991,662.258,951.718,133.262,34453.1,300.062,339.001,737.155,499.202,372.581,,2089.53,994.128,964.358,1.5,D,4.0,9570,957,PV00957,PV00957_L10,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L10,Category 1.5/F,PV00957,252.736,157.23855139757262,168.0210285809857,252.73551801334943,PROPANE,2487.62,383.007,-3.77391,0.0,0.0,2.01455,40.1991,532.087,774.174,128.758,30730.8,300.062,339.001,737.155,499.202,372.581,,2061.64,969.935,912.613,1.5,F,6.0,9570,957,PV00957,PV00957_L10,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00957,PV00957_L10,Category 5/D,PV00957,252.736,157.23855139757262,168.0210285809857,252.73551801334943,PROPANE,2487.62,383.007,-3.77391,0.0,0.0,2.01455,40.1991,771.719,1217.01,136.978,33978.5,302.773,350.0,720.119,510.878,374.476,,2191.74,1209.98,1196.69,5.0,D,4.0,9570,957,PV00957,PV00957_L10,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00958,PV00958_L01,Category 1.5/D,PV00958,225.572,-106.14633598749154,1.4524230078948377,225.57218730699356,N-BUTANE,358.219,21.1702,-106.166,1.0,634.748,0.174727,279.159,292.567,395.078,105.687,5738.67,9.89815,55.8066,16.3772,12.4365,10.125,61.6447,920.183,332.092,304.043,1.5,D,4.0,9571,958,PV00958,PV00958_L01,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L01,Category 1.5/F,PV00958,225.572,-106.14633598749154,1.4524230078948377,225.57218730699356,N-BUTANE,358.219,21.1702,-106.166,1.0,634.748,0.174727,279.159,354.907,484.646,137.307,10557.8,9.93222,55.8783,16.4372,12.4822,10.1604,61.6447,1187.12,432.135,386.558,1.5,F,6.0,9571,958,PV00958,PV00958_L01,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L01,Category 5/D,PV00958,225.572,-106.14633598749154,1.4524230078948377,225.57218730699356,N-BUTANE,358.219,21.1702,-106.166,1.0,634.748,0.174727,279.159,144.702,230.728,13.896,1727.12,8.38209,110.308,16.7042,12.4617,9.52763,61.6421,697.102,288.559,263.896,5.0,D,4.0,9571,958,PV00958,PV00958_L01,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L02,Category 1.5/D,PV00958,39.1999,-106.14633598749154,1.4524230078948377,39.19985257573079,N-BUTANE,10.818,21.1702,-106.166,1.0,634.748,0.0303641,3600.0,94.7236,126.726,6.09483,435.375,8.14696,51.9051,13.3119,10.1018,8.31319,10.6917,426.74,179.617,164.699,1.5,D,4.0,9572,958,PV00958,PV00958_L02,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L02,Category 1.5/F,PV00958,39.1999,-106.14633598749154,1.4524230078948377,39.19985257573079,N-BUTANE,10.818,21.1702,-106.166,1.0,634.748,0.0303641,3600.0,124.886,196.183,,657.063,8.09801,51.7893,13.2269,10.0369,8.26223,10.692,565.832,263.045,244.767,1.5,F,6.0,9572,958,PV00958,PV00958_L02,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L02,Category 5/D,PV00958,39.1999,-106.14633598749154,1.4524230078948377,39.19985257573079,N-BUTANE,10.818,21.1702,-106.166,1.0,634.748,0.0303641,3600.0,35.2241,57.415,7.41846,27.494,6.68945,101.424,13.1172,9.80651,7.4474,10.6842,167.989,72.932,67.1935,5.0,D,4.0,9572,958,PV00958,PV00958_L02,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L03,Category 1.5/D,PV00958,345.408,-106.14633598749154,1.4524230078948377,345.40835758707743,N-BUTANE,839.931,21.1702,-106.166,1.0,634.748,0.267552,119.057,288.041,386.056,99.0217,3336.63,10.9571,57.9722,18.2507,13.861,11.2226,94.398,851.628,358.874,329.127,1.5,D,4.0,9573,958,PV00958,PV00958_L03,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L03,Category 1.5/F,PV00958,345.408,-106.14633598749154,1.4524230078948377,345.40835758707743,N-BUTANE,839.931,21.1702,-106.166,1.0,634.748,0.267552,119.057,353.367,474.758,133.266,8422.86,11.0409,58.1383,18.3995,13.9741,11.3095,94.3979,1110.7,409.227,366.88,1.5,F,6.0,9573,958,PV00958,PV00958_L03,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L03,Category 5/D,PV00958,345.408,-106.14633598749154,1.4524230078948377,345.40835758707743,N-BUTANE,839.931,21.1702,-106.166,1.0,634.748,0.267552,119.057,133.528,239.234,16.1615,122.887,9.41804,115.232,18.9291,14.1048,10.8012,94.3955,436.469,262.072,251.544,5.0,D,4.0,9573,958,PV00958,PV00958_L03,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L04,Category 1.5/D,PV00958,7.53491,-106.14633598749154,1.4524230078948377,7.534907742505188,N-BUTANE,0.399699,21.1702,-106.166,1.0,634.748,0.00583651,3600.0,17.096,26.3105,,1.03856,3.43349,37.924,5.10858,3.65287,,2.0446,49.6914,25.7707,24.3267,1.5,D,4.0,9574,958,PV00958,PV00958_L04,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L04,Category 1.5/F,PV00958,7.53491,-106.14633598749154,1.4524230078948377,7.534907742505188,N-BUTANE,0.399699,21.1702,-106.166,1.0,634.748,0.00583651,3600.0,18.2571,29.9254,,1.72467,3.41939,37.8686,5.0822,3.62797,,2.04475,53.1961,26.4519,24.8374,1.5,F,6.0,9574,958,PV00958,PV00958_L04,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L04,Category 5/D,PV00958,7.53491,-106.14633598749154,1.4524230078948377,7.534907742505188,N-BUTANE,0.399699,21.1702,-106.166,1.0,634.748,0.00583651,3600.0,,11.8137,,0.130962,2.69968,72.9577,4.70021,3.3107,,2.04153,30.1665,13.9195,12.9387,5.0,D,4.0,9574,958,PV00958,PV00958_L04,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L05,Category 1.5/D,PV00958,1.00043,-106.14633598749154,1.4524230078948377,1.0004267868722163,N-BUTANE,0.00704609,21.1702,-106.166,1.0,634.748,0.000774927,3600.0,,,,1.49138e-05,0.752776,22.7103,,,,0.270253,,,,1.5,D,4.0,9575,958,PV00958,PV00958_L05,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L05,Category 1.5/F,PV00958,1.00043,-106.14633598749154,1.4524230078948377,1.0004267868722163,N-BUTANE,0.00704609,21.1702,-106.166,1.0,634.748,0.000774927,3600.0,,,,2.47817e-05,0.74943,22.6773,,,,0.270286,,,,1.5,F,6.0,9575,958,PV00958,PV00958_L05,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L05,Category 5/D,PV00958,1.00043,-106.14633598749154,1.4524230078948377,1.0004267868722163,N-BUTANE,0.00704609,21.1702,-106.166,1.0,634.748,0.000774927,3600.0,,,,9.63774e-07,0.571917,43.1974,,,,0.269898,,,,5.0,D,4.0,9575,958,PV00958,PV00958_L05,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L06,Category 1.5/D,PV00958,44.3586,-106.14633598749154,1.4524230078948377,44.35863568544031,N-BUTANE,13.8527,21.1702,-106.166,1.0,634.748,0.0343601,3600.0,107.847,143.339,6.21948,654.208,8.50505,52.7401,13.9352,10.5768,8.68592,12.1021,511.943,212.29,194.2,1.5,D,4.0,9576,958,PV00958,PV00958_L06,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L06,Category 1.5/F,PV00958,44.3586,-106.14633598749154,1.4524230078948377,44.35863568544031,N-BUTANE,13.8527,21.1702,-106.166,1.0,634.748,0.0343601,3600.0,140.543,218.435,11.4858,945.743,8.44791,52.6083,13.8356,10.5009,8.62645,12.1024,635.499,292.699,272.004,1.5,F,6.0,9576,958,PV00958,PV00958_L06,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L06,Category 5/D,PV00958,44.3586,-106.14633598749154,1.4524230078948377,44.35863568544031,N-BUTANE,13.8527,21.1702,-106.166,1.0,634.748,0.0343601,3600.0,40.3401,65.1911,8.10523,44.3666,7.01427,103.224,13.8006,10.3131,7.85462,12.0945,200.471,87.3015,80.4696,5.0,D,4.0,9576,958,PV00958,PV00958_L06,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L07,Category 1.5/D,PV00958,122.147,-106.14633598749154,1.4524230078948377,122.1465400646222,N-BUTANE,105.036,21.1702,-106.166,1.0,634.748,0.0946143,952.05,243.898,316.235,45.0581,7376.11,9.66916,55.3207,15.9739,12.1294,9.88688,33.3731,1102.86,439.928,399.908,1.5,D,4.0,9577,958,PV00958,PV00958_L07,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L07,Category 1.5/F,PV00958,122.147,-106.14633598749154,1.4524230078948377,122.1465400646222,N-BUTANE,105.036,21.1702,-106.166,1.0,634.748,0.0946143,952.05,291.343,421.32,94.3039,9122.76,9.5973,55.1668,15.8475,12.0331,9.81234,33.3733,1220.03,494.928,451.154,1.5,F,6.0,9577,958,PV00958,PV00958_L07,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L07,Category 5/D,PV00958,122.147,-106.14633598749154,1.4524230078948377,122.1465400646222,N-BUTANE,105.036,21.1702,-106.166,1.0,634.748,0.0946143,952.05,113.985,176.729,11.3179,938.565,8.45682,110.675,16.864,12.5798,9.61978,33.3672,596.699,252.932,232.179,5.0,D,4.0,9577,958,PV00958,PV00958_L07,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L08,Category 1.5/D,PV00958,5.56464,-106.14633598749154,1.4524230078948377,5.564639541298873,N-BUTANE,0.217998,21.1702,-106.166,1.0,634.748,0.00431035,3600.0,11.6777,19.6369,,0.251548,2.78396,35.2156,3.90695,2.61757,,1.50868,25.5341,13.0192,12.2636,1.5,D,4.0,9578,958,PV00958,PV00958_L08,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L08,Category 1.5/F,PV00958,5.56464,-106.14633598749154,1.4524230078948377,5.564639541298873,N-BUTANE,0.217998,21.1702,-106.166,1.0,634.748,0.00431035,3600.0,12.399,22.0696,,0.410885,2.77079,35.157,3.88319,2.59784,,1.50882,48.4587,25.5311,24.147,1.5,F,6.0,9578,958,PV00958,PV00958_L08,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L08,Category 5/D,PV00958,5.56464,-106.14633598749154,1.4524230078948377,5.564639541298873,N-BUTANE,0.217998,21.1702,-106.166,1.0,634.748,0.00431035,3600.0,,,,0.0646029,2.1747,67.5941,3.60085,2.15489,,1.50638,,,,5.0,D,4.0,9578,958,PV00958,PV00958_L08,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L09,Category 1.5/D,PV00958,15.9949,-106.14633598749154,1.4524230078948377,15.994897753717153,N-BUTANE,1.80111,21.1702,-106.166,1.0,634.748,0.0123896,3600.0,37.2594,52.9122,,20.1052,5.46338,44.8198,8.70553,6.5777,5.52032,4.35069,156.853,70.7675,65.5707,1.5,D,4.0,9579,958,PV00958,PV00958_L09,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L09,Category 1.5/F,PV00958,15.9949,-106.14633598749154,1.4524230078948377,15.994897753717153,N-BUTANE,1.80111,21.1702,-106.166,1.0,634.748,0.0123896,3600.0,42.4306,63.157,,30.3398,5.43489,44.7346,8.65728,6.54072,5.49032,4.35094,186.034,84.4956,78.3659,1.5,F,6.0,9579,958,PV00958,PV00958_L09,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L09,Category 5/D,PV00958,15.9949,-106.14633598749154,1.4524230078948377,15.994897753717153,N-BUTANE,1.80111,21.1702,-106.166,1.0,634.748,0.0123896,3600.0,15.7353,26.1257,,1.37578,4.35298,86.6246,8.24855,6.16112,4.50655,4.34553,59.4701,27.6713,25.7516,5.0,D,4.0,9579,958,PV00958,PV00958_L09,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L10,Category 1.5/D,PV00958,2.19964,-106.14633598749154,1.4524230078948377,2.1996424632078844,N-BUTANE,0.0340629,21.1702,-106.166,1.0,634.748,0.00170384,3600.0,,,,0.000187002,1.3961,27.7688,,,,0.595095,,,,1.5,D,4.0,9580,958,PV00958,PV00958_L10,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L10,Category 1.5/F,PV00958,2.19964,-106.14633598749154,1.4524230078948377,2.1996424632078844,N-BUTANE,0.0340629,21.1702,-106.166,1.0,634.748,0.00170384,3600.0,,,,0.000154253,1.38927,27.7229,,,,0.595165,,,,1.5,F,6.0,9580,958,PV00958,PV00958_L10,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00958,PV00958_L10,Category 5/D,PV00958,2.19964,-106.14633598749154,1.4524230078948377,2.1996424632078844,N-BUTANE,0.0340629,21.1702,-106.166,1.0,634.748,0.00170384,3600.0,,,,2.81402e-05,1.08118,53.1452,0.938418,,,0.594097,,,,5.0,D,4.0,9580,958,PV00958,PV00958_L10,N-BUTANE,1.0,100000.0,38.0,425.1,,58.12,272.7
Study\PV00959,PV00959_L01,Category 1.5/D,PV00959,1.65264,9.16872457673614,7.197589880162983,1.652637571587216,METHANE,0.00266998,641.236,-91.1388,0.0,0.0,0.00221205,3600.0,,,,7.43364e-08,0.82041,5.57749,,,,,,,,1.5,D,4.0,9581,959,PV00959,PV00959_L01,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L01,Category 1.5/F,PV00959,1.65264,9.16872457673614,7.197589880162983,1.652637571587216,METHANE,0.00266998,641.236,-91.1388,0.0,0.0,0.00221205,3600.0,,,,6.42081e-08,0.82041,5.57749,,,,,,,,1.5,F,6.0,9581,959,PV00959,PV00959_L01,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L01,Category 5/D,PV00959,1.65264,9.16872457673614,7.197589880162983,1.652637571587216,METHANE,0.00266998,641.236,-91.1388,0.0,0.0,0.00221205,3600.0,,,,7.55179e-08,0.820393,4.49311,,,,,,,,5.0,D,4.0,9581,959,PV00959,PV00959_L01,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L02,Category 1.5/D,PV00959,21.1715,9.16872457673614,7.197589880162983,21.17151849727108,METHANE,0.438185,641.236,-91.1388,0.0,0.0,0.028338,3600.0,,,,0.0160593,7.86512,102.468,9.8864,7.84918,,,,,,1.5,D,4.0,9582,959,PV00959,PV00959_L02,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L02,Category 1.5/F,PV00959,21.1715,9.16872457673614,7.197589880162983,21.17151849727108,METHANE,0.438185,641.236,-91.1388,0.0,0.0,0.028338,3600.0,,,,0.0179473,7.86512,102.468,9.8864,7.84918,,,,,,1.5,F,6.0,9582,959,PV00959,PV00959_L02,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L02,Category 5/D,PV00959,21.1715,9.16872457673614,7.197589880162983,21.17151849727108,METHANE,0.438185,641.236,-91.1388,0.0,0.0,0.028338,3600.0,,,,0.0137455,7.85569,101.319,9.53563,7.66348,,,,,,5.0,D,4.0,9582,959,PV00959,PV00959_L02,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L03,Category 1.5/D,PV00959,179.531,9.16872457673614,7.197589880162983,179.53065374118086,METHANE,31.5087,641.236,-91.1388,0.0,0.0,0.240301,3173.73,47.5273,118.294,,18.2028,50.8891,332.545,95.5637,72.5771,56.7056,,238.125,142.958,137.213,1.5,D,4.0,9583,959,PV00959,PV00959_L03,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L03,Category 1.5/F,PV00959,179.531,9.16872457673614,7.197589880162983,179.53065374118086,METHANE,31.5087,641.236,-91.1388,0.0,0.0,0.240301,3173.73,47.4063,109.447,,18.5885,50.8891,332.545,95.5637,72.5771,56.7056,,228.937,133.116,127.332,1.5,F,6.0,9583,959,PV00959,PV00959_L03,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L03,Category 5/D,PV00959,179.531,9.16872457673614,7.197589880162983,179.53065374118086,METHANE,31.5087,641.236,-91.1388,0.0,0.0,0.240301,3173.73,47.5937,128.998,,17.1897,53.919,319.929,94.8796,74.2199,60.6189,,245.891,152.524,146.888,5.0,D,4.0,9583,959,PV00959,PV00959_L03,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L04,Category 1.5/D,PV00959,4.59157,9.16872457673614,7.197589880162983,4.59156597686265,METHANE,0.0206099,641.236,-91.1388,0.0,0.0,0.0061458,3600.0,,,,0.000138774,2.0506,18.7472,,,,,,,,1.5,D,4.0,9584,959,PV00959,PV00959_L04,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L04,Category 1.5/F,PV00959,4.59157,9.16872457673614,7.197589880162983,4.59156597686265,METHANE,0.0206099,641.236,-91.1388,0.0,0.0,0.0061458,3600.0,,,,0.000162143,2.0506,18.7472,,,,,,,,1.5,F,6.0,9584,959,PV00959,PV00959_L04,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L04,Category 5/D,PV00959,4.59157,9.16872457673614,7.197589880162983,4.59156597686265,METHANE,0.0206099,641.236,-91.1388,0.0,0.0,0.0061458,3600.0,,,,0.000119141,2.05032,16.8248,,,,,,,,5.0,D,4.0,9584,959,PV00959,PV00959_L04,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L05,Category 1.5/D,PV00959,130.035,9.16872457673614,7.197589880162983,130.0353981960143,METHANE,16.5301,641.236,-91.1388,0.0,0.0,0.174052,3600.0,29.8007,79.6362,,6.00638,38.528,318.689,69.3094,53.4599,42.3645,,161.518,95.8437,91.879,1.5,D,4.0,9585,959,PV00959,PV00959_L05,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L05,Category 1.5/F,PV00959,130.035,9.16872457673614,7.197589880162983,130.0353981960143,METHANE,16.5301,641.236,-91.1388,0.0,0.0,0.174052,3600.0,30.4363,74.2705,,6.26688,38.528,318.689,69.3094,53.4599,42.3645,,152.779,86.0887,82.0627,1.5,F,6.0,9585,959,PV00959,PV00959_L05,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L05,Category 5/D,PV00959,130.035,9.16872457673614,7.197589880162983,130.0353981960143,METHANE,16.5301,641.236,-91.1388,0.0,0.0,0.174052,3600.0,28.4076,84.1525,,5.48335,40.6623,307.336,68.8037,54.5679,45.04,,159.195,95.392,91.5404,5.0,D,4.0,9585,959,PV00959,PV00959_L05,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L06,Category 1.5/D,PV00959,23.2678,9.16872457673614,7.197589880162983,23.2677556831937,METHANE,0.529252,641.236,-91.1388,0.0,0.0,0.0311438,3600.0,,,,0.0212191,8.53692,112.726,10.9717,8.70326,,,,,,1.5,D,4.0,9586,959,PV00959,PV00959_L06,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L06,Category 1.5/F,PV00959,23.2678,9.16872457673614,7.197589880162983,23.2677556831937,METHANE,0.529252,641.236,-91.1388,0.0,0.0,0.0311438,3600.0,,,,0.0236801,8.53692,112.726,10.9717,8.70326,,,,,,1.5,F,6.0,9586,959,PV00959,PV00959_L06,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L06,Category 5/D,PV00959,23.2678,9.16872457673614,7.197589880162983,23.2677556831937,METHANE,0.529252,641.236,-91.1388,0.0,0.0,0.0311438,3600.0,,,,0.0180608,8.52545,112.005,10.5847,8.54235,,,,,,5.0,D,4.0,9586,959,PV00959,PV00959_L06,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L07,Category 1.5/D,PV00959,336.841,9.16872457673614,7.197589880162983,336.8412480996274,METHANE,110.918,641.236,-91.1388,0.0,0.0,0.450861,901.563,105.131,239.323,20.0641,149.77,85.2634,350.0,173.869,127.982,96.8742,,478.481,286.35,274.752,1.5,D,4.0,9587,959,PV00959,PV00959_L07,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
Study\PV00959,PV00959_L07,Category 1.5/F,PV00959,336.841,9.16872457673614,7.197589880162983,336.8412480996274,METHANE,110.918,641.236,-91.1388,0.0,0.0,0.450861,901.563,102.065,219.927,21.6816,144.091,85.2634,350.0,173.869,127.982,96.8742,,455.392,265.75,254.302,1.5,F,6.0,9587,959,PV00959,PV00959_L07,METHANE,1.0,100000.0,46.0,190.6,,16.04,111.7
